circlename,regionname,divisionname,officename,pincode,officetype,delivery,district,statename,latitude,longitude
Rajasthan Circle,Ajmer Region,Chittorgarh Division,Kuni B.O,312605,BO,Delivery,PRATAPGARH,RAJASTHAN,24.025228,74.95887
Rajasthan Circle,Ajmer Region,Chittorgarh Division,Luharia B.O,312605,BO,Delivery,PRATAPGARH,RAJASTHAN,24.718311,74.344311
Rajasthan Circle,Ajmer Region,Chittorgarh Division,Pal B.O,312605,BO,Delivery,PRATAPGARH,RAJASTHAN,24.956996,74.751263
Rajasthan Circle,Ajmer Region,Chittorgarh Division,Suhagpura B.O,312605,BO,Delivery,PRATAPGARH,RAJASTHAN,23.919918,74.786596
Rajasthan Circle,Ajmer Region,Chittorgarh Division,Jamboo Vela,312605,BO,Delivery,PRATAPGARH,RAJASTHAN,24.135068,74.579192
Rajasthan Circle,Ajmer Region,Chittorgarh Division,Adana B.O,312203,BO,Delivery,CHITTORGARH,RAJASTHAN,24.990439,74.367657
Rajasthan Circle,Ajmer Region,Chittorgarh Division,Bhimgarh B.O,312203,BO,Delivery,CHITTORGARH,RAJASTHAN,25.019842,74.400101
Rajasthan Circle,Ajmer Region,Chittorgarh Division,Marmi B.O,312203,BO,Delivery,CHITTORGARH,RAJASTHAN,25.093378,74.438038
Rajasthan Circle,Ajmer Region,Chittorgarh Division,Sakriya B.O,312623,BO,Delivery,PRATAPGARH,RAJASTHAN,24.360883,74.749088
Rajasthan Circle,Ajmer Region,Chittorgarh Division,Kannoj B.O,312613,BO,Delivery,CHITTORGARH,RAJASTHAN,24.754819,74.539737
Rajasthan Circle,Ajmer Region,Chittorgarh Division,Sukhwara B.O,312613,BO,Delivery,CHITTORGARH,RAJASTHAN,24.777252,74.526443
Rajasthan Circle,Ajmer Region,Chittorgarh Division,Banakiyakalan B.O,312207,BO,Delivery,CHITTORGARH,RAJASTHAN,24.973771,74.480009
Rajasthan Circle,Ajmer Region,Dungarpur Division,Danpur B.O,327001,BO,Delivery,BANSWARA,RAJASTHAN,23.513359,74.713222
Rajasthan Circle,Ajmer Region,Dungarpur Division,Godi Tajpur B.O,327001,BO,Delivery,BANSWARA,RAJASTHAN,23.635303,74.666723
Rajasthan Circle,Ajmer Region,Dungarpur Division,Badgoan B.O,327001,BO,Delivery,BANSWARA,RAJASTHAN,23.586872,74.398957
Rajasthan Circle,Ajmer Region,Dungarpur Division,Kotra B.O,327001,BO,Delivery,BANSWARA,RAJASTHAN,23.582429,74.563904
Rajasthan Circle,Ajmer Region,Dungarpur Division,Galkiya B.O,327001,BO,Delivery,BANSWARA,RAJASTHAN,23.582701,74.367545
Rajasthan Circle,Ajmer Region,Dungarpur Division,Badliya B.O,327031,BO,Delivery,BANSWARA,RAJASTHAN,23.358782,74.093256
Rajasthan Circle,Ajmer Region,Dungarpur Division,Bareth B.O,327031,BO,Delivery,BANSWARA,RAJASTHAN,23.331252,74.035888
Rajasthan Circle,Ajmer Region,Dungarpur Division,Chhaja B.O,327031,BO,Delivery,BANSWARA,RAJASTHAN,23.4347,74.05645
Rajasthan Circle,Ajmer Region,Dungarpur Division,Madkola B.O,327031,BO,Delivery,BANSWARA,RAJASTHAN,23.394033,74.082884
Rajasthan Circle,Ajmer Region,Dungarpur Division,Bassi Badi B.O,327032,BO,Delivery,BANSWARA,RAJASTHAN,23.182308,74.622476
Rajasthan Circle,Ajmer Region,Dungarpur Division,Kotada B.O,327032,BO,Delivery,BANSWARA,RAJASTHAN,23.064228,74.63126
Rajasthan Circle,Ajmer Region,Dungarpur Division,Chordi B.O,327601,BO,Delivery,BANSWARA,RAJASTHAN,23.392268,74.163631
Rajasthan Circle,Ajmer Region,Dungarpur Division,Gangad Talai B.O,327601,BO,Delivery,BANSWARA,RAJASTHAN,23.260354,74.162163
Rajasthan Circle,Ajmer Region,Dungarpur Division,Jhanjharwa B.O,327601,BO,Delivery,BANSWARA,RAJASTHAN,23.226023,74.167843
Rajasthan Circle,Ajmer Region,Dungarpur Division,Khodalim B.O,327601,BO,Delivery,BANSWARA,RAJASTHAN,23.316304,74.203291
Rajasthan Circle,Ajmer Region,Dungarpur Division,Bodigama B.O,327604,BO,Delivery,BANSWARA,RAJASTHAN,23.47976,74.267817
Rajasthan Circle,Ajmer Region,Dungarpur Division,Sagrod B.O,327604,BO,Delivery,BANSWARA,RAJASTHAN,23.481001,74.364612
Rajasthan Circle,Ajmer Region,Dungarpur Division,Surwania B.O,327604,BO,Delivery,BANSWARA,RAJASTHAN,23.439737,74.371943
Rajasthan Circle,Ajmer Region,Dungarpur Division,Naugama B.O,327603,BO,Delivery,NA,NA,NA,NA
Rajasthan Circle,Ajmer Region,Dungarpur Division,Berwa B.O,327022,BO,Delivery,BANSWARA,RAJASTHAN,23.626399,74.173906
Rajasthan Circle,Ajmer Region,Dungarpur Division,Devda B.O,327023,BO,Delivery,BANSWARA,RAJASTHAN,23.718135,74.37287
Rajasthan Circle,Ajmer Region,Dungarpur Division,Kanji Ka Gara B.O,327023,BO,Delivery,BANSWARA,RAJASTHAN,23.772308,74.408593
Rajasthan Circle,Ajmer Region,Dungarpur Division,Padal Chhoti B.O,327023,BO,Delivery,BANSWARA,RAJASTHAN,23.79192,74.432116
Rajasthan Circle,Ajmer Region,Dungarpur Division,Runjia B.O,327023,BO,Delivery,BANSWARA,RAJASTHAN,23.678587,74.272218
Rajasthan Circle,Ajmer Region,Dungarpur Division,Amja B.O,327034,BO,Delivery,BANSWARA,RAJASTHAN,23.525665,74.23554
Rajasthan Circle,Ajmer Region,Dungarpur Division,Panasi Chhoti B.O,327034,BO,Delivery,BANSWARA,RAJASTHAN,23.526705,74.273685
Rajasthan Circle,Ajmer Region,Dungarpur Division,Peeplod B.O,327606,BO,Delivery,BANSWARA,RAJASTHAN,23.391793,74.314528
Rajasthan Circle,Ajmer Region,Dungarpur Division,Sagwa B.O,327606,BO,Delivery,BANSWARA,RAJASTHAN,23.299965,74.294221
Rajasthan Circle,Ajmer Region,Dungarpur Division,Dungar B.O,327027,BO,Delivery,BANSWARA,RAJASTHAN,23.817301,74.508242
Rajasthan Circle,Ajmer Region,Dungarpur Division,Kherwa B.O,327027,BO,Delivery,BANSWARA,RAJASTHAN,23.736375,74.48187
Rajasthan Circle,Ajmer Region,Dungarpur Division,Narwali B.O,327027,BO,Delivery,BANSWARA,RAJASTHAN,23.897665,74.430579
Rajasthan Circle,Ajmer Region,Dungarpur Division,Badi Sarwa B.O,327801,BO,Delivery,BANSWARA,RAJASTHAN,23.209306,74.689809
Rajasthan Circle,Ajmer Region,Dungarpur Division,Chhoti Sarwa B.O,327801,BO,Delivery,BANSWARA,RAJASTHAN,23.222023,74.584406
Rajasthan Circle,Ajmer Region,Dungarpur Division,Kalinjara B.O,327801,BO,Delivery,BANSWARA,RAJASTHAN,23.166223,74.43778
Rajasthan Circle,Ajmer Region,Dungarpur Division,Kotra Ranga B.O,327801,BO,Delivery,BANSWARA,RAJASTHAN,23.136919,74.53125
Rajasthan Circle,Ajmer Region,Dungarpur Division,Akhebhanji Ka Gara B.O,327605,BO,Delivery,BANSWARA,RAJASTHAN,23.742197,74.232817
Rajasthan Circle,Ajmer Region,Dungarpur Division,Badgun B.O,327026,BO,Delivery,BANSWARA,RAJASTHAN,23.703301,74.505329
Rajasthan Circle,Ajmer Region,Dungarpur Division,Cheev B.O,327026,BO,Delivery,BANSWARA,RAJASTHAN,23.613284,74.502668
Rajasthan Circle,Ajmer Region,Dungarpur Division,Kesharwadi B.O,327602,BO,Delivery,BANSWARA,RAJASTHAN,23.109983,74.338989
Rajasthan Circle,Ajmer Region,Dungarpur Division,Khundni Rupa B.O,327602,BO,Delivery,BANSWARA,RAJASTHAN,23.237803,74.245949
Rajasthan Circle,Ajmer Region,Dungarpur Division,Tanda Mangla B.O,327602,BO,Delivery,BANSWARA,RAJASTHAN,23.260203,74.273685
Rajasthan Circle,Ajmer Region,Dungarpur Division,Bachadiya B.O,327025,BO,Delivery,BANSWARA,RAJASTHAN,23.537914,74.355125
Rajasthan Circle,Ajmer Region,Dungarpur Division,Kunwala B.O,327025,BO,Delivery,BANSWARA,RAJASTHAN,23.626815,74.317688
Rajasthan Circle,Ajmer Region,Dungarpur Division,Masotiya B.O,327025,BO,Delivery,BANSWARA,RAJASTHAN,23.590673,74.332353
Rajasthan Circle,Ajmer Region,Dungarpur Division,Vajwanaia B.O,327025,BO,Delivery,BANSWARA,RAJASTHAN,23.624176,74.278086
Rajasthan Circle,Ajmer Region,Dungarpur Division,Rampur Mewada B.O,314001,BO,Delivery,DUNGARPUR,RAJASTHAN,24.519111,72.095053
Rajasthan Circle,Ajmer Region,Dungarpur Division,Sundarpur B.O,314001,BO,Delivery,DUNGARPUR,RAJASTHAN,23.8559,73.6897
Rajasthan Circle,Ajmer Region,Dungarpur Division,Piplada B.O,314001,BO,Delivery,DUNGARPUR,RAJASTHAN,23.924551,73.742058
Rajasthan Circle,Ajmer Region,Dungarpur Division,Teejwar B.O,314001,BO,Delivery,DUNGARPUR,RAJASTHAN,23.854039,73.769849
Rajasthan Circle,Ajmer Region,Dungarpur Division,Balota B.O,314037,BO,Delivery,DUNGARPUR,RAJASTHAN,23.794858,73.824262
Rajasthan Circle,Ajmer Region,Dungarpur Division,Parda Itiwar B.O,314021,BO,Delivery,DUNGARPUR,RAJASTHAN,23.976114,74.144754
Rajasthan Circle,Ajmer Region,Dungarpur Division,Bhasore B.O,314023,BO,Delivery,DUNGARPUR,RAJASTHAN,23.786101,73.972718
Rajasthan Circle,Ajmer Region,Dungarpur Division,Kokapur B.O,314023,BO,Delivery,DUNGARPUR,RAJASTHAN,23.755723,73.976024
Rajasthan Circle,Ajmer Region,Dungarpur Division,Chundawada B.O,314801,BO,Delivery,DUNGARPUR,RAJASTHAN,23.816511,73.494608
Rajasthan Circle,Ajmer Region,Dungarpur Division,Palpadar B.O,314801,BO,Delivery,DUNGARPUR,RAJASTHAN,23.888171,73.538799
Rajasthan Circle,Ajmer Region,Dungarpur Division,Bawadi B.O,314030,BO,Delivery,DUNGARPUR,RAJASTHAN,23.397406,73.921286
Rajasthan Circle,Ajmer Region,Dungarpur Division,Dhangaon B.O,314030,BO,Delivery,DUNGARPUR,RAJASTHAN,23.444931,73.933043
Rajasthan Circle,Ajmer Region,Dungarpur Division,Gariyata B.O,314030,BO,Delivery,DUNGARPUR,RAJASTHAN,23.498747,73.977126
Rajasthan Circle,Ajmer Region,Dungarpur Division,Jasela B.O,314030,BO,Delivery,DUNGARPUR,RAJASTHAN,23.461441,73.980065
Rajasthan Circle,Ajmer Region,Dungarpur Division,Kherasa B.O,314030,BO,Delivery,DUNGARPUR,RAJASTHAN,23.525529,73.991084
Rajasthan Circle,Ajmer Region,Dungarpur Division,Bhamai B.O,314035,BO,Delivery,DUNGARPUR,RAJASTHAN,23.561315,73.925695
Rajasthan Circle,Ajmer Region,Dungarpur Division,Bhesara Bara B.O,314035,BO,Delivery,DUNGARPUR,RAJASTHAN,23.561919,73.892241
Rajasthan Circle,Ajmer Region,Dungarpur Division,Jhosawa B.O,314035,BO,Delivery,DUNGARPUR,RAJASTHAN,23.541918,73.913202
Rajasthan Circle,Ajmer Region,Dungarpur Division,Ubli B.O,314035,BO,Delivery,DUNGARPUR,RAJASTHAN,23.505647,74.015323
Rajasthan Circle,Ajmer Region,Dungarpur Division,Dowda B.O,314036,BO,Delivery,DUNGARPUR,RAJASTHAN,23.84768,73.862629
Rajasthan Circle,Ajmer Region,Dungarpur Division,Bansia B.O,314402,BO,Delivery,DUNGARPUR,RAJASTHAN,23.600782,73.847787
Rajasthan Circle,Ajmer Region,Dungarpur Division,Karawada B.O,314402,BO,Delivery,DUNGARPUR,RAJASTHAN,23.970975,73.445276
Rajasthan Circle,Ajmer Region,Dungarpur Division,Sabli B.O,314804,BO,Delivery,DUNGARPUR,RAJASTHAN,23.867329,73.572663
Rajasthan Circle,Ajmer Region,Dungarpur Division,Sanchia B.O,314804,BO,Delivery,DUNGARPUR,RAJASTHAN,23.856735,73.541744
Rajasthan Circle,Ajmer Region,Dungarpur Division,Ambada B.O,314027,BO,Delivery,DUNGARPUR,RAJASTHAN,23.620766,73.930178
Rajasthan Circle,Ajmer Region,Dungarpur Division,Semlia Ghata B.O,314027,BO,Delivery,DUNGARPUR,RAJASTHAN,23.578485,73.948433
Rajasthan Circle,Ajmer Region,Dungarpur Division,Parda Mehton ka B.O,314401,BO,Delivery,DUNGARPUR,RAJASTHAN,23.622564,73.756714
Rajasthan Circle,Ajmer Region,Dungarpur Division,Virat B.O,314401,BO,Delivery,DUNGARPUR,RAJASTHAN,23.677756,73.89189
Rajasthan Circle,Ajmer Region,Dungarpur Division,Oad B.O,314024,BO,Delivery,DUNGARPUR,RAJASTHAN,23.731326,74.005151
Rajasthan Circle,Ajmer Region,Dungarpur Division,Padra B.O,314024,BO,Delivery,DUNGARPUR,RAJASTHAN,23.725952,73.988512
Rajasthan Circle,Ajmer Region,Dungarpur Division,Gamdi Deval B.O,314011,BO,Delivery,DUNGARPUR,RAJASTHAN,23.887385,73.591318
Rajasthan Circle,Ajmer Region,Dungarpur Division,Gumanpura B.O,314011,BO,Delivery,DUNGARPUR,RAJASTHAN,23.869569,73.633017
Rajasthan Circle,Ajmer Region,Dungarpur Division,Vagdari B.O,314011,BO,Delivery,DUNGARPUR,RAJASTHAN,23.900369,73.650678
Rajasthan Circle,Ajmer Region,Dungarpur Division,Bankra B.O,314406,BO,Delivery,DUNGARPUR,RAJASTHAN,23.515786,73.78624
Rajasthan Circle,Ajmer Region,Dungarpur Division,Bhachdhia B.O,314406,BO,Delivery,DUNGARPUR,RAJASTHAN,23.500775,73.756456
Rajasthan Circle,Ajmer Region,Dungarpur Division,Malakholda B.O,314406,BO,Delivery,DUNGARPUR,RAJASTHAN,23.519723,73.833505
Rajasthan Circle,Ajmer Region,Dungarpur Division,Bhiyodi B.O,314038,BO,Delivery,DUNGARPUR,RAJASTHAN,23.806684,74.048023
Rajasthan Circle,Ajmer Region,Dungarpur Division,Kabja B.O,314038,BO,Delivery,DUNGARPUR,RAJASTHAN,23.851982,74.062324
Rajasthan Circle,Ajmer Region,Dungarpur Division,Bhojato Ka Oda B.O,314034,BO,Delivery,DUNGARPUR,RAJASTHAN,23.876958,73.921423
Rajasthan Circle,Ajmer Region,Dungarpur Division,Hathai B.O,314034,BO,Delivery,DUNGARPUR,RAJASTHAN,23.894905,73.89483
Rajasthan Circle,Ajmer Region,Dungarpur Division,Sakani B.O,314034,BO,Delivery,DUNGARPUR,RAJASTHAN,23.938653,73.993287
Rajasthan Circle,Ajmer Region,Dungarpur Division,Biloora B.O,314022,BO,Delivery,DUNGARPUR,RAJASTHAN,23.898197,74.226737
Rajasthan Circle,Ajmer Region,Dungarpur Division,Jogiwara B.O,314022,BO,Delivery,DUNGARPUR,RAJASTHAN,23.806505,73.919816
Rajasthan Circle,Ajmer Region,Dungarpur Division,Nandli B.O,314022,BO,Delivery,DUNGARPUR,RAJASTHAN,23.950746,74.12106
Rajasthan Circle,Ajmer Region,Dungarpur Division,Sagot B.O,314022,BO,Delivery,DUNGARPUR,RAJASTHAN,23.851891,74.226737
Rajasthan Circle,Ajmer Region,Dungarpur Division,Solanj B.O,314022,BO,Delivery,DUNGARPUR,RAJASTHAN,23.907396,74.320536
Rajasthan Circle,Ajmer Region,Dungarpur Division,Valai B.O,314022,BO,Delivery,DUNGARPUR,RAJASTHAN,23.829962,74.238475
Rajasthan Circle,Ajmer Region,Dungarpur Division,Padardi Badi B.O,314032,BO,Delivery,DUNGARPUR,RAJASTHAN,23.765586,74.12106
Rajasthan Circle,Ajmer Region,Dungarpur Division,Badi Likhi B.O,314403,BO,Delivery,DUNGARPUR,RAJASTHAN,23.577575,73.702641
Rajasthan Circle,Ajmer Region,Dungarpur Division,Charwara B.O,314403,BO,Delivery,DUNGARPUR,RAJASTHAN,23.619807,73.674223
Rajasthan Circle,Ajmer Region,Dungarpur Division,Mandli B.O,314403,BO,Delivery,DUNGARPUR,RAJASTHAN,23.537483,73.654357
Rajasthan Circle,Ajmer Region,Dungarpur Division,Beejawara B.O,314029,BO,Delivery,DUNGARPUR,RAJASTHAN,23.719939,73.962433
Rajasthan Circle,Ajmer Region,Dungarpur Division,Kahela B.O,314029,BO,Delivery,DUNGARPUR,RAJASTHAN,23.746529,73.89636
Rajasthan Circle,Ajmer Region,Dungarpur Division,Nokhna B.O,314029,BO,Delivery,DUNGARPUR,RAJASTHAN,23.744565,73.884859
Rajasthan Circle,Ajmer Region,Dungarpur Division,Nougama B.O,314029,BO,Delivery,DUNGARPUR,RAJASTHAN,23.736147,73.95112
Rajasthan Circle,Ajmer Region,Dungarpur Division,Ghata B.O,314404,BO,Delivery,DUNGARPUR,RAJASTHAN,23.80748,73.703713
Rajasthan Circle,Ajmer Region,Dungarpur Division,Rainta B.O,314404,BO,Delivery,DUNGARPUR,RAJASTHAN,23.693219,73.635864
Rajasthan Circle,Ajmer Region,Jhalawar Division,Borda Mau B.O,326001,BO,Delivery,JHALAWAR,RAJASTHAN,24.558321,76.346096
Rajasthan Circle,Ajmer Region,Jhalawar Division,Bagher B.O,326001,BO,Delivery,JHALAWAR,RAJASTHAN,24.612785,76.27548
Rajasthan Circle,Ajmer Region,Jhalawar Division,Harigarh B.O,326001,BO,Delivery,JHALAWAR,RAJASTHAN,24.662267,76.263549
Rajasthan Circle,Ajmer Region,Jhalawar Division,Gehu Khedi B.O,326033,BO,Delivery,JHALAWAR,RAJASTHAN,24.387728,76.460445
Rajasthan Circle,Ajmer Region,Jhalawar Division,Dungargaon B.O,326021,BO,Delivery,JHALAWAR,RAJASTHAN,24.42472,76.366299
Rajasthan Circle,Ajmer Region,Jhalawar Division,Agaria B.O,326022,BO,Delivery,JHALAWAR,RAJASTHAN,24.229668,76.314464
Rajasthan Circle,Ajmer Region,Jhalawar Division,Baday B.O,326022,BO,Delivery,JHALAWAR,RAJASTHAN,24.22006,76.211677
Rajasthan Circle,Ajmer Region,Jhalawar Division,Nanore B.O,326022,BO,Delivery,JHALAWAR,RAJASTHAN,24.248713,76.213969
Rajasthan Circle,Ajmer Region,Jhalawar Division,Sulia B.O,326502,BO,Delivery,JHALAWAR,RAJASTHAN,24.424372,75.897488
Rajasthan Circle,Ajmer Region,Jhalawar Division,Bardia Veer Ji B.O,326515,BO,Delivery,JHALAWAR,RAJASTHAN,23.89274,75.618205
Rajasthan Circle,Ajmer Region,Jhalawar Division,Harnawda B.O,326514,BO,Delivery,JHALAWAR,RAJASTHAN,24.026838,75.849481
Rajasthan Circle,Ajmer Region,Jhalawar Division,Rojhana B.O,326516,BO,Delivery,JHALAWAR,RAJASTHAN,23.957767,75.8681491
Rajasthan Circle,Ajmer Region,Jhalawar Division,Sunari B.O,326516,BO,Delivery,JHALAWAR,RAJASTHAN,23.91357,75.676984
Rajasthan Circle,Ajmer Region,Jhalawar Division,Asalpur B.O,326039,BO,Delivery,JHALAWAR,RAJASTHAN,24.254927,76.507814
Rajasthan Circle,Ajmer Region,Jhalawar Division,Gulkhedi,326039,BO,Delivery,JHALAWAR,RAJASTHAN,24.12947,76.362295
Rajasthan Circle,Ajmer Region,Jhalawar Division,Kohri Jhar B.O,326039,BO,Delivery,JHALAWAR,RAJASTHAN,24.263725,76.579314
Rajasthan Circle,Ajmer Region,Jhalawar Division,Umaria B.O,326039,BO,Delivery,JHALAWAR,RAJASTHAN,24.630063,76.400126
Rajasthan Circle,Ajmer Region,Jhalawar Division,Bhanwarsa B.O,326023,BO,Delivery,JHALAWAR,RAJASTHAN,24.504777,76.222369
Rajasthan Circle,Ajmer Region,Jhalawar Division,Dunda B.O,326023,BO,Delivery,JHALAWAR,RAJASTHAN,24.711853,76.349046
Rajasthan Circle,Ajmer Region,Jhalawar Division,Ratlai B.O,326023,BO,Delivery,JHALAWAR,RAJASTHAN,24.366958,76.305033
Rajasthan Circle,Ajmer Region,Jhalawar Division,Titarwasa  B.O,326023,BO,Delivery,JHALAWAR,RAJASTHAN,24.476013,76.112246
Rajasthan Circle,Ajmer Region,Jhalawar Division,Akodiya B.O,326038,BO,Delivery,JHALAWAR,RAJASTHAN,24.76903,76.37684
Rajasthan Circle,Ajmer Region,Jhalawar Division,Khandi B.O,326038,BO,Delivery,JHALAWAR,RAJASTHAN,24.731788,76.394142
Rajasthan Circle,Ajmer Region,Jhalawar Division,Leemi B.O,326038,BO,Delivery,JHALAWAR,RAJASTHAN,24.638239,76.372444
Rajasthan Circle,Ajmer Region,Jhalawar Division,Maraitha B.O,326038,BO,Delivery,JHALAWAR,RAJASTHAN,24.709356,76.331587
Rajasthan Circle,Ajmer Region,Jhalawar Division,Chandpura Bheelan B.O,326037,BO,Delivery,JHALAWAR,RAJASTHAN,24.228783,76.802711
Rajasthan Circle,Ajmer Region,Jhalawar Division,Garbolia B.O,326037,BO,Delivery,JHALAWAR,RAJASTHAN,24.230232,76.780976
Rajasthan Circle,Ajmer Region,Jhalawar Division,Jawar B.O,326037,BO,Delivery,JHALAWAR,RAJASTHAN,24.335724,76.743211
Rajasthan Circle,Ajmer Region,Jhalawar Division,Khatkakhedi B.O,326037,BO,Delivery,JHALAWAR,RAJASTHAN,24.812719,76.311631
Rajasthan Circle,Ajmer Region,Jhalawar Division,Pindola B.O,326037,BO,Delivery,JHALAWAR,RAJASTHAN,24.135688,76.820531
Rajasthan Circle,Ajmer Region,Jhalawar Division,Samrol B.O,326037,BO,Delivery,JHALAWAR,RAJASTHAN,24.29,76.77
Rajasthan Circle,Ajmer Region,Jhalawar Division,Maralwada B.O,326512,BO,Delivery,JHALAWAR,RAJASTHAN,24.21,75.81
Rajasthan Circle,Ajmer Region,Jhalawar Division,Odiya Khedi B.O,326034,BO,Delivery,JHALAWAR,RAJASTHAN,24.16,76.03
Rajasthan Circle,Ajmer Region,Jhalawar Division,Banore B.O,326036,BO,Delivery,JHALAWAR,RAJASTHAN,24.26,76.12
Rajasthan Circle,Ajmer Region,Jhalawar Division,Kali Talai B.O,326036,BO,Delivery,JHALAWAR,RAJASTHAN,24.3,76.15
Rajasthan Circle,Ajmer Region,Jhalawar Division,Salri B.O,326036,BO,Delivery,JHALAWAR,RAJASTHAN,24.41,76.55
Rajasthan Circle,Ajmer Region,Jhalawar Division,Khod B.O,326501,BO,Delivery,JHALAWAR,RAJASTHAN,24.5,75.94
Rajasthan Circle,Ajmer Region,Jhalawar Division,Sirpoi B.O,326513,BO,Delivery,JHALAWAR,RAJASTHAN,24.3,75.93
Rajasthan Circle,Ajmer Region,Kota Division,Barodia Kalan B.O,326520,BO,Delivery,KOTA,RAJASTHAN,24.74,75.92
Rajasthan Circle,Ajmer Region,Kota Division,Budh Khan B.O,326520,BO,Delivery,KOTA,RAJASTHAN,24.71,75.92
Rajasthan Circle,Ajmer Region,Kota Division,Morak Gaon B.O,326520,BO,Delivery,KOTA,RAJASTHAN,24.72,75.94
Rajasthan Circle,Ajmer Region,Jhalawar Division,Badwa B.O,325209,BO,Delivery,BARAN,RAJASTHAN,24.53,76.57
Rajasthan Circle,Ajmer Region,Jhalawar Division,Tam Khera B.O,325209,BO,Delivery,BARAN,RAJASTHAN,25.15,76.34
Rajasthan Circle,Ajmer Region,Jhalawar Division,Bijora B.O,325209,BO,Delivery,BARAN,RAJASTHAN,25.12,76.41
Rajasthan Circle,Ajmer Region,Jhalawar Division,Palaitha B.O,325202,BO,Delivery,BARAN,RAJASTHAN,25.14,76.23
Rajasthan Circle,Ajmer Region,Jhalawar Division,Bhensara B.O,325223,BO,Delivery,BARAN,RAJASTHAN,24.85,76.57
Rajasthan Circle,Ajmer Region,Jhalawar Division,Chardana B.O,325218,BO,Delivery,BARAN,RAJASTHAN,25.47,76.09
Rajasthan Circle,Ajmer Region,Jhalawar Division,Merma Talab B.O,325218,BO,Delivery,BARAN,RAJASTHAN,24.89,76.59
Rajasthan Circle,Ajmer Region,Kota Division,Bamla B.O,325207,BO,Delivery,BARAN,RAJASTHAN,24.47,76.98
Rajasthan Circle,Ajmer Region,Jhalawar Division,Barana B.O,325205,BO,Delivery,BARAN,RAJASTHAN,25,76.58
Rajasthan Circle,Ajmer Region,Jhalawar Division,Gajanpura B.O,325205,BO,Delivery,BARAN,RAJASTHAN,25.08,76.46
Rajasthan Circle,Ajmer Region,Jhalawar Division,Ratawad B.O,325205,BO,Delivery,BARAN,RAJASTHAN,25.01,76.4
Rajasthan Circle,Ajmer Region,Jhalawar Division,Koyala B.O,325222,BO,Delivery,BARAN,RAJASTHAN,25.24,76.5
Rajasthan Circle,Ajmer Region,Jhalawar Division,Miyada B.O,325222,BO,Delivery,BARAN,RAJASTHAN,25.22,76.54
Rajasthan Circle,Ajmer Region,Jhalawar Division,Simli B.O,325222,BO,Delivery,BARAN,RAJASTHAN,25.2,76.43
Rajasthan Circle,Ajmer Region,Kota Division,Deoli B.O,326518,BO,Delivery,KOTA,RAJASTHAN,25,76.11
Rajasthan Circle,Ajmer Region,Kota Division,Ghatoli B.O,326518,BO,Delivery,KOTA,RAJASTHAN,24.83,75.82
Rajasthan Circle,Ajmer Region,Jhalawar Division,Bapcha B.O,325220,BO,Delivery,BARAN,RAJASTHAN,24.61,77.01
Rajasthan Circle,Ajmer Region,Jhalawar Division,Bhilwada Neecha B.O,325220,BO,Delivery,BARAN,RAJASTHAN,24.67,76.93
Rajasthan Circle,Ajmer Region,Jhalawar Division,Bhulon B.O,325220,BO,Delivery,BARAN,RAJASTHAN,24.64,76.95
Rajasthan Circle,Ajmer Region,Jhalawar Division,Bhuwakheri B.O,325220,BO,Delivery,BARAN,RAJASTHAN,24.69,76.93
Rajasthan Circle,Ajmer Region,Jhalawar Division,Hana Heri B.O,325220,BO,Delivery,BARAN,RAJASTHAN,24.49,76.94
Rajasthan Circle,Ajmer Region,Jhalawar Division,Pali B.O,325220,BO,Delivery,BARAN,RAJASTHAN,24.52,76.94
Rajasthan Circle,Ajmer Region,Jhalawar Division,Phalia B.O,325220,BO,Delivery,BARAN,RAJASTHAN,24.55,77.02
Rajasthan Circle,Ajmer Region,Jhalawar Division,Ajnawar B.O,325221,BO,Delivery,BARAN,RAJASTHAN,24.67,76.66
Rajasthan Circle,Ajmer Region,Jhalawar Division,Kalpajagir B.O,325221,BO,Delivery,BARAN,RAJASTHAN,24.52,76.62
Rajasthan Circle,Ajmer Region,Jhalawar Division,Rai B.O,325221,BO,Delivery,BARAN,RAJASTHAN,24.62,76.62
Rajasthan Circle,Ajmer Region,Kota Division,Binayaka B.O,325004,BO,Delivery,KOTA,RAJASTHAN,25.44,76.36
Rajasthan Circle,Ajmer Region,Kota Division,Nonera B.O,325004,BO,Delivery,KOTA,RAJASTHAN,25.54,76.37
Rajasthan Circle,Ajmer Region,Kota Division,Piplda B.O,325004,BO,Delivery,KOTA,RAJASTHAN,25.55,76.45
Rajasthan Circle,Ajmer Region,Kota Division,Dhulet B.O,325602,BO,Delivery,KOTA,RAJASTHAN,24.8,76.21
Rajasthan Circle,Ajmer Region,Kota Division,Hingonia B.O,325602,BO,Delivery,KOTA,RAJASTHAN,27.03,75.46
Rajasthan Circle,Ajmer Region,Kota Division,Richhadia B.O,326529,BO,Delivery,KOTA,RAJASTHAN,25.24,74.59
Rajasthan Circle,Ajmer Region,Kota Division,Jorawarpura B.O,325009,BO,Delivery,KOTA,RAJASTHAN,25.62,76.42
Rajasthan Circle,Ajmer Region,Kota Division,Kakrawada B.O,325009,BO,Delivery,KOTA,RAJASTHAN,25.65,76.32
Rajasthan Circle,Ajmer Region,Kota Division,Delod,325009,BO,Delivery,KOTA,RAJASTHAN,25.815494,76.482069
Rajasthan Circle,Ajmer Region,Kota Division,Kethoda,325009,BO,Delivery,KOTA,RAJASTHAN,25.816682,76.518962
